"","time","country","reported_cases","reported_cases_cumulative","predicted_infections_mean_cumulative","predicted_infections_lower_CI_95_cumulative","predicted_infections_higher_CI_95_cumulative","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","reported_deaths_cumulative","estimated_deaths_mean_cumulative","estimated_deaths_lower_CI_95_cumulative","estimated_deaths_higher_CI_95_cumulative","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95"
"599",2020-03-15,"Belgium",130,688,139176.917963302,97770.2418155873,196031.840303424,25716.4194241806,19225.4555716684,34187.3527814525,1,4,16.3760620279555,9.05880261247731,26.9697304439489,4.69096148671632,2.90680279228229,7.15346602148745,2.90713508182715,2.24990569507151,3.6810305716668
"600",2020-03-16,"Belgium",197,885,170170.377187303,120574.950047036,237761.63042256,30993.4592240011,22804.7082314488,41729.7901191366,0,4,22.8531341659356,13.2419140979336,36.5271467746184,6.47707213798006,4.18311148545625,9.55741633066949,2.9005901676772,2.24472763317337,3.67413668138366
"601",2020-03-17,"Belgium",199,1084,207323.005757049,147139.927239645,288546.25912059,37152.6285697454,26564.9771926092,50784.6286980294,1,5,31.6913478231718,19.1215041978147,49.2337687351532,8.83821365723618,5.87959009988112,12.7066219605348,2.89267914751526,2.23855860869571,3.66261230804717
"602",2020-03-18,"Belgium",158,1242,222709.554986195,159176.98045619,308471.737526829,15386.5492291462,12037.0532165451,19925.4784062396,0,5,43.5511503517188,27.2657668580207,65.9122058520564,11.859802528547,8.14426266020602,16.6784371169032,0.999593760489413,0.890097948928703,1.11430306417309
"603",2020-03-19,"Belgium",243,1485,240574.722446404,173278.896231044,331389.134763267,17865.1674602088,14101.9157748536,22917.3972364379,9,14,59.2181021477594,38.3225268671821,87.5365621828686,15.6669517960406,11.0567600091614,21.6243563308122,0.998243488862837,0.888654127596306,1.11295832450771
"604",2020-03-20,"Belgium",309,1794,260002.644846641,188611.340546003,356301.206888655,19427.9224002371,15332.4443149586,24912.0721253883,7,21,79.6151008781167,53.130902578361,115.127339955138,20.3969987303573,14.808375711179,27.5907777722691,0.996675708172392,0.887142502893787,1.11139090183801
"605",2020-03-21,"Belgium",462,2256,280223.777763402,204589.959306668,382184.211375323,20221.1329167606,15978.6187606651,25883.0044866676,16,37,105.721146437813,72.5143895151003,149.801880292956,26.1060455596961,19.3834869367392,34.6745403378183,0.994970531972099,0.885482918658054,1.10957442905303
"606",2020-03-22,"Belgium",558,2814,300776.458813271,220841.324379598,408486.910294044,20552.6810498692,16251.3650729304,26302.6989187209,30,67,138.574954884927,97.350103948649,192.675788877831,32.8538084471139,24.8357144335487,42.873908584875,0.993195257226071,0.883789910568094,1.10770945638319
"607",2020-03-23,"Belgium",586,3400,321424.317396046,237169.035552184,434870.419188702,20647.8585827749,16327.7111725855,26383.5088946583,8,75,179.196462526958,128.552156686391,244.834243161678,40.6215076420314,31.2020527377418,52.1584542838472,0.991390234699407,0.882100952557993,1.10588182546451
"608",2020-03-24,"Belgium",342,3742,342060.351012364,253444.208185819,461174.385686011,20636.0336163184,16275.1726336353,26303.9664973093,13,88,228.476032142008,166.926223101535,307.21787435985,49.2795696150496,38.3740664151438,62.3836311981719,0.989576109741418,0.880458114428174,1.10397847807065
"609",2020-03-25,"Belgium",526,4268,362641.709256174,269666.17588537,487441.439760212,20581.3582438102,16221.9676995509,26267.0540742005,34,122,287.236497192511,213.347284326931,380.630959979742,58.7604650505031,46.421061225396,73.4130856198917,0.987762221495334,0.878968382272121,1.10173863632273
"610",2020-03-26,"Belgium",668,4936,383153.417596731,285764.695896603,513644.85598576,20511.708340557,16098.5200112333,26203.416225548,56,178,356.125512667792,268.540115514895,465.619829796621,68.8890154752812,55.192831187964,84.9888698168793,0.985952308630635,0.877255469622294,1.09968840699995
"611",2020-03-27,"Belgium",1298,6234,403590.782742691,301710.152142099,539861.42303534,20437.3651459594,15945.4562454963,26216.5670495804,42,220,435.539076085791,332.875757007652,562.75649479991,79.4135634179988,64.3356414927571,97.136665003289,0.984147680208547,0.875560286881062,1.09753355774999
"612",2020-03-28,"Belgium",1049,7283,423951.914428972,317580.398697039,566046.89486388,20361.1316862814,15870.2465549396,26185.4718285397,69,289,525.728185050241,406.460938560922,672.736957246757,90.1891089644497,73.58518155327,109.980462446847,0.98234875179061,0.874275124065305,1.09538790727511
"613",2020-03-29,"Belgium",1850,9133,444235.054792273,333285.328325644,592228.428941147,20283.1403633006,15704.9296286056,26181.5340772672,64,353,626.653380785583,489.260112824492,795.012103167803,100.925195735342,82.7991742635703,122.275145921046,0.980555697226278,0.872735818462681,1.0932536222048
"614",2020-03-30,"Belgium",1702,10835,464437.908222205,348856.89191137,618510.127943555,20202.8534299324,15571.5635857259,26281.6990024081,78,431,738.184520051964,581.319457245932,929.645168767965,111.531139266381,92.0593444214403,134.633065600162,0.978768680744107,0.871115645112487,1.09109429959761
"615",2020-03-31,"Belgium",1063,11898,484557.663606513,364226.885159059,644801.875790413,20119.755384308,15369.9932476887,26291.7478468573,82,513,860.092683316273,682.53474027813,1076.12441168414,121.908163264309,101.215283032197,146.479242916171,0.976987914733825,0.869748624503726,1.08891020098608
"616",2020-04-01,"Belgium",876,12774,504591.176418205,379375.770855498,671110.332217828,20033.5128116918,15148.8856964391,26308.4564274152,192,705,991.889197083374,792.632459008145,1233.61869476857,131.796513767101,110.097718730015,157.494283084435,0.975213657398197,0.868450372139774,1.08670166607664
"617",2020-04-02,"Belgium",1189,13963,524535.132608659,394340.103506391,697463.284970039,19943.9561904544,14964.3326508928,26352.9527522111,123,828,1132.98599804338,911.046034352284,1401.27974881242,141.096800960007,118.413575344139,167.661054043846,0.973446196660551,0.867178717344087,1.08446486403155
"618",2020-04-03,"Belgium",1384,15347,544386.157374735,409088.641954988,723929.386937971,19851.024766076,14748.538448597,26466.1019679317,183,1011,1282.8238160229,1037.55653996866,1578.70141620102,149.837817979515,126.510505616378,177.421667388605,0.971685835774467,0.865856519634509,1.0821982848995
"619",2020-04-04,"Belgium",1422,16769,564140.877255151,423644.787884259,750497.341234107,19754.7198804155,14556.1459292706,26567.9542961358,132,1143,1440.6919745228,1171.39503063534,1764.7093400995,157.868158499907,133.838490666682,186.007923898481,0.969932883797258,0.864465062291945,1.07990849854277
"620",2020-04-05,"Belgium",1661,18430,583795.952193791,437950.923673865,777108.216287358,19655.0749386405,14306.1357896067,26610.8750532514,140,1283,1606.09495340397,1312.3025545681,1958.5526620789,165.402978881167,140.907523932754,193.843321979394,0.968187650155667,0.863104372347787,1.07759602010089
"621",2020-04-06,"Belgium",1260,19690,603348.090931308,451992.015585734,803761.522889711,19552.1387375166,14041.0919118683,26653.3066023532,164,1447,1778.26517422338,1459.68931335717,2159.43827959042,172.170220819405,147.386758789072,200.885617511529,0.966450441836328,0.861772572917452,1.07521199088371
"622",2020-04-07,"Belgium",1123,20813,622794.058110967,465788.995712391,830556.712499684,19445.967179659,13796.9801266575,26795.1896099732,185,1632,1956.62354962448,1612.99001608442,2366.82913883579,178.358375401104,153.30070272725,207.390859245361,0.964721562029361,0.860469300023949,1.07281442267136
"623",2020-04-08,"Belgium",1380,22193,642130.677670482,479336.339467332,857458.972428739,19336.6195595151,13547.3437549404,26902.2599290545,403,2035,2140.30895160107,1771.6052479259,2579.6711374355,183.685401976592,158.615231841485,212.841998599711,0.963001309492051,0.859211970359169,1.07051133748752
"624",2020-04-09,"Belgium",1209,23402,661354.83475263,492632.486659139,884445.089209487,19224.1570821481,13296.1471918074,26986.1167807482,205,2240,2328.81534451782,1935.12030718387,2797.38504635154,188.506392916744,163.515059257969,217.71390891604,0.961289978234089,0.857942693540262,1.0677891709983
"625",2020-04-10,"Belgium",1580,24982,680463.477113596,505688.163623203,911450.411073796,19108.6423609658,13055.676964064,27005.321864309,283,2523,2521.51223827567,2103.07691501505,3018.93162306954,192.696893757855,167.95660783118,221.546576718008,0.959587857330224,0.856670635054978,1.06482127012811
"626",2020-04-11,"Belgium",1684,26666,699453.616404967,518477.344983841,938546.202413741,18990.1392913709,12789.1813606386,27095.7913399454,496,3019,2717.93416077641,2274.7389509546,3244.08149667924,196.42192250074,171.662035939542,225.149873609701,0.957895230775537,0.85552900056293,1.06201566436704
"627",2020-04-12,"Belgium",1351,28017,718322.329445411,531032.113435024,965742.207413155,18868.7130404445,12554.7684511829,27196.0049994136,327,3346,2917.42630563321,2449.60625114548,3472.27149201064,199.492144856802,174.867300190886,228.189995331391,0.956212377350908,0.854364901178708,1.0593247366171
"628",2020-04-13,"Belgium",1629,29646,737066.759500597,543312.773651534,993017.485456806,18744.4300551859,12280.66021651,27275.2780436507,254,3600,3119.57913345816,2626.9480486674,3702.64236973052,202.15282782495,177.341797521913,230.370877719888,0.954539570488819,0.853222603992062,1.05673308888114
"629",2020-04-14,"Belgium",942,30588,755684.117561118,555341.277002741,1020388.03831574,18617.3580605207,12028.5033512067,27370.5528589349,303,3903,3323.95245598027,2806.14538737493,3935.82845976954,204.373322522112,179.197338707537,233.186090039017,0.952877078137984,0.852253171195427,1.05476611514735
"630",2020-04-15,"Belgium",530,31118,774171.683604431,567142.117504304,1047802.85978898,18487.5660433126,11800.8405015633,27414.8214732344,254,4157,3530.0874544779,2986.71632866162,4171.43637460479,206.134998497623,180.570941286684,235.607914835253,0.951225162627784,0.851184507417184,1.0527879941468
"631",2020-04-16,"Belgium",2454,33572,792526.807829963,578683.822739189,1075304.98410413,18355.1242255323,11541.7052348844,27502.124315151,283,4440,3737.76596274652,3168.24798502441,4409.52206546879,207.678508268618,181.531656362794,238.085690863996,0.949584080533786,0.850154112489672,1.05023545986939
"632",2020-04-17,"Belgium",1236,34808,810746.911860229,589991.755893593,1102869.7420173,18220.1040302665,11307.9331544041,27564.7579131698,417,4857,3946.5985104904,3349.86712371743,4649.95071312861,208.832547743885,181.619138693018,240.428647659816,0.947954082545314,0.84924234889011,1.04754741987253
"633",2020-04-18,"Belgium",1329,36137,828829.489903364,601066.841770381,1130596.23516194,18082.5780431345,11075.0858767881,27726.4931446405,306,5163,4156.30102270743,3531.66352111352,4892.18013309771,209.702512217027,181.796397396095,242.229419969108,0.946335413335748,0.84835163894058,1.04496186256506
"634",2020-04-19,"Belgium",1045,37182,846772.109873922,611887.557433784,1158295.97594152,17942.6199705583,10820.7156634027,27699.7407795854,290,5453,4366.61635454165,3713.04176571925,5137.52193928303,210.31533183422,181.378244605726,245.341806185317,0.944728311435986,0.847397881658832,1.04233038831286
"635",2020-04-20,"Belgium",1313,38495,864572.414469498,622468.206472164,1186044.92597696,17800.3045955758,10580.6490383804,27748.950035442,230,5683,4577.31997277598,3893.50097433954,5384.00557807333,210.703618234335,180.45920862029,246.483638790305,0.943133009111366,0.846392173319123,1.03988028374563
"636",2020-04-21,"Belgium",1487,39982,882228.122200961,632828.255109599,1213812.25572499,17655.7077314632,10360.0486374349,27767.329748028,145,5828,4788.18951319447,4073.0242213273,5632.72302357668,210.869540418487,179.523246987764,248.717445503342,0.94154973224233,0.845333400029841,1.03731528675415
"637",2020-04-22,"Belgium",973,40955,899737.028374191,642966.321272638,1241584.72753206,17508.9061732295,10138.066163039,27772.471807066,170,5998,4999.05951752178,4250.76154203004,5883.21501268166,210.870004327315,177.737320702739,250.491989104982,0.939978700209041,0.844359831348332,1.03464973134974
"638",2020-04-23,"Belgium",933,41888,917097.006021157,652893.44189165,1269391.87487494,17359.9776469664,9927.12061901176,27807.1473428783,264,6262,5209.74972597176,4426.70425264834,6135.97787061835,210.690208449976,175.942710618294,252.762857936694,0.93842012578019,0.843471365777335,1.03214612570431
"639",2020-04-24,"Belgium",908,42796,934306.006778169,662610.521641995,1297157.0278099,17209.0007570116,9717.07975034553,27765.1529349645,228,6490,5420.14242281492,4600.5237619839,6390.77849174711,210.392696843162,173.819509335562,254.800621128756,0.936874215006226,0.842562185151658,1.02960995216272
"640",2020-04-25,"Belgium",1496,44292,951362.061709058,672119.706969496,1324947.89752113,17056.0549308897,9509.18532750066,27790.8697112297,189,6679,5630.12437995405,4771.935091392,6647.9095619018,209.981957139129,171.411329408098,257.13107015469,0.935341167117246,0.841627424362452,1.02722249257877
"641",2020-04-26,"Belgium",1032,45324,968263.282071066,681419.626223093,1352684.31968532,16901.2203620074,9299.91925359743,27736.4221641852,238,6917,5839.52803743847,4940.78870668141,6906.63458611139,209.403657484416,168.853615289418,258.725024209586,0.933821174425782,0.840723281656064,1.02462000394231
"642",2020-04-27,"Belgium",809,46133,985007.860021159,690507.09853854,1380406.59356535,16744.5779500931,9087.47231544646,27722.2738800347,177,7094,6048.305076793,5107.07647444327,7167.38156375028,208.77703935453,166.287767761856,260.746977638899,0.932314422234735,0.839875809668276,1.02229820428655
"643",2020-04-28,"Belgium",553,46686,1001594.06926055,699399.225721566,1408057.19960059,16586.2092393936,8892.1271830265,27650.6060352414,113,7207,6256.28985129154,5270.9569724134,7429.87846757839,207.984774498537,163.880497970131,262.49690382811,0.930821088750694,0.839151724252885,1.01985797609568
"644",2020-04-29,"Belgium",647,47333,1018020.2656152,708105.257817964,1435577.78600494,16426.1963546494,8706.03209639761,27520.58640435,124,7331,6463.44265098512,5432.1116287767,7694.3599701769,207.15279969358,161.154656363295,264.481502598508,0.929341345002892,0.838391730204501,1.01748030441584
"645",2020-04-30,"Belgium",525,47858,1034284.8875501,716627.485789639,1463061.78025569,16264.6219348934,8522.22797167496,27483.9942507526,170,7501,6669.67647350224,5590.56931819854,7960.49238292991,206.23382251712,158.457689421842,266.13241275301,0.92787535476804,0.837619368330119,1.01467806169294
"646",2020-05-01,"Belgium",660,48518,1050386.45661522,724956.016313394,1490547.08531777,16101.5690651293,8328.53052375526,27485.3050620717,93,7594,6874.96878910991,5746.14479945726,8227.97994265676,205.292315607674,155.575481258725,267.487559726843,0.926423274501276,0.836855818139162,1.01206077320987
"647",2020-05-02,"Belgium",513,49031,1066323.57782119,733088.47114596,1518031.19373583,15937.1212059653,8132.45483256554,27484.1084180664,109,7703,7079.23281022754,5898.38943972246,8497.16424555676,204.264021117626,152.244640265199,269.184302900002,0.924985253273471,0.83611164544999,1.00935963393972
"648",2020-05-03,"Belgium",485,49516,1082094.93994248,741031.983231403,1545402.38091387,15771.3621212933,7943.51208544332,27371.1871780398,62,7765,7282.40438681938,6048.07088568982,8768.26542291257,203.171576591846,149.681445967354,271.101177355815,0.923561432715109,0.835502386143267,1.00679331302192
"649",2020-02-22,"Austria",0,0,81.1532120884865,30.1112649886681,169.282894433409,81.1532120884865,30.1112649886681,169.282894433409,0,0,8.11532120884865e-14,3.01112649886681e-14,1.69282894433409e-13,8.11532120884865e-14,3.01112649886681e-14,1.69282894433409e-13,4.44517947776978,3.57669683385739,5.50862602812422
"650",2020-02-23,"Austria",0,0,162.306424176973,60.2225299773363,338.565788866818,81.1532120884865,30.1112649886681,169.282894433409,0,0,8.41189160891271e-07,3.11142974683821e-07,1.75385132455951e-06,8.41189079738059e-07,3.11142944572556e-07,1.75385115527661e-06,4.44517947776978,3.57669683385739,5.50862602812422
"651",2020-02-24,"Austria",0,0,243.459636265459,90.3337949660044,507.848683300227,81.1532120884865,30.1112649886681,169.282894433409,0,0,3.53299414301517e-05,1.30680037021586e-05,7.36617486909006e-05,3.44887522692604e-05,1.27568607274748e-05,7.19078973663411e-05,4.44517947776978,3.57669683385739,5.50862602812422
"652",2020-02-25,"Austria",0,0,324.612848353946,120.445059954673,677.131577733635,81.1532120884865,30.1112649886681,169.282894433409,0,0,0.000270862883756808,0.000100188028182474,0.000564740072168352,0.000235532942326657,8.71200244803158e-05,0.000491078323477451,4.44517947776978,3.57669683385739,5.50862602812422
"653",2020-02-26,"Austria",2,2,405.766060442432,150.556324943341,846.414472167044,81.1532120884865,30.1112649886681,169.282894433409,0,0,0.00122140654386081,0.000451779555549463,0.00254659187763092,0.000950543660104007,0.000351591527366989,0.00198185180546257,4.44517947776978,3.57669683385739,5.50862602812422
"654",2020-02-27,"Austria",0,2,486.919272530919,180.667589932009,1015.69736660045,81.1532120884865,30.1112649886681,169.282894433409,0,0,0.00376516232098871,0.00139267581993687,0.00785023777118739,0.00254375577712789,0.000940896264387411,0.00530364589355647,4.44517947776978,3.57669683385739,5.50862602812422
"655",2020-02-28,"Austria",3,5,671.050210875022,265.455883090484,1348.18073050519,184.130938344103,84.7882931584749,332.483363904734,0,0,0.0095668434039421,0.0035386287086538,0.0199465491891302,0.00580168108295339,0.00214595288871692,0.0120963114179428,4.4449491334282,3.5764142640823,5.5084860149799
"656",2020-02-29,"Austria",2,7,896.621253447269,371.196527967247,1750.75685640537,225.571042572247,105.740644876764,402.576125900185,0,0,0.0208718088467185,0.00772028111627207,0.0435162474509735,0.0113049654427764,0.00418165240761827,0.0235696982618433,4.44486098884993,3.57632456283831,5.50841755747144
"657",2020-03-01,"Austria",3,10,1183.33338109875,510.901091015535,2247.63880441528,286.712127651479,139.704563048288,496.881948009905,0,0,0.0404366020861081,0.0149638968524844,0.0842760895959765,0.0195647932393896,0.00724361573621238,0.0407598421450029,4.44475292250617,3.57621588168768,5.50833219017142
"658",2020-03-02,"Austria",4,14,1555.47778532165,700.367979343828,2872.72754492041,372.144404222898,189.466888328293,625.088740505131,0,0,0.0720549682638252,0.0267189632240455,0.149993687808464,0.0316183661777171,0.011755066371561,0.0657175982124871,4.44461525602685,3.57608216191916,5.50821814745333
"659",2020-03-03,"Austria",4,18,2041.60113456571,959.450758501879,3665.16848021656,486.12334924406,259.082779158051,792.440935296152,0,0,0.120221118442847,0.0447983675292147,0.249621262203471,0.0481661501790217,0.0180794043051692,0.0996275743950075,4.44443607512901,3.57591557846606,5.5080611478187
"660",2020-03-04,"Austria",6,24,2677.51411635495,1315.31904248337,4684.34733808675,635.912981789247,355.868283981488,1019.17885787019,0,0,0.190675146716226,0.0715693136333431,0.394159650463687,0.0704540282733792,0.0267709461041285,0.144538388260216,4.44420135489604,3.5757070841921,5.50784371884136
"661",2020-03-05,"Austria",5,29,3509.75746971389,1803.39155307542,5984.82398210908,832.24335335894,488.072510592055,1300.47664402233,0,0,0.290666315641177,0.110255811636402,0.597106815219497,0.0999911689249511,0.0386864980030586,0.20294716475581,4.44389344742568,3.57544584394157,5.50754259122338
"662",2020-03-06,"Austria",12,41,4599.44854115754,2469.370119282,7654.40104108101,1089.69107144364,665.978566206581,1669.57705897193,0,0,0.428940362275733,0.164727122515964,0.873639114775654,0.138274046634556,0.0544713108795618,0.276532299556157,4.44348934411237,3.57511848755116,5.50712573610689
"663",2020-03-07,"Austria",33,74,6027.00016808249,3365.00111329793,9798.91007294753,1427.55162692495,895.630994015928,2144.50903186652,0,0,0.617088465027884,0.241229206070537,1.24406931160551,0.188148102752151,0.0765020835545738,0.370430196829858,4.44295873852053,3.57470832112203,5.50654880081843
"664",2020-03-08,"Austria",25,99,7898.23988925021,4567.03020140721,12551.9228760359,1871.23972116772,1202.02908810928,2753.01280308835,0,0,0.870032176179218,0.347822605717772,1.73389442202623,0.252943711151334,0.106593399647234,0.489825110420717,4.44226163770438,3.57419444003488,5.50575037993187
"665",2020-03-09,"Austria",3,102,10352.4708602119,6171.42974829801,16115.4841742348,2454.23097096174,1604.39954689079,3563.5612981989,0,0,1.20696803686605,0.495886026076976,2.37057599120786,0.336935860686831,0.148063420359205,0.636681569181629,4.44134525199957,3.57355066186702,5.50464551579298
"666",2020-03-10,"Austria",29,131,12036.9496592433,7390.59038041543,18398.5726612131,1684.4787990314,1219.16063211742,2283.08848697836,0,0,1.65326394801074,0.699607136690823,3.19021450653789,0.446295911144686,0.203721110613847,0.819638515330036,2.35207564185693,1.72632053151137,3.18666545576519
"667",2020-03-11,"Austria",51,182,14183.0758689654,8959.25033240495,21290.7163245045,2146.12620972204,1568.65995198953,2892.14366329137,0,0,2.24150551095949,0.979583373090803,4.23788698889493,0.588241562948759,0.279976236399981,1.04767248235703,2.35163651732585,1.72595793770081,3.18591625535131
"668",2020-03-12,"Austria",64,246,16765.4661510212,10844.6387108557,24756.0991173931,2582.39028205583,1885.38837845078,3465.38279288863,0,0,3.01397431724892,1.36790735766298,5.57789943408384,0.77246880628943,0.388323984572174,1.34001244518892,2.35107575641467,1.72550323468492,3.18494094927005
"669",2020-03-13,"Austria",115,361,19781.6247128809,13036.6892449455,28859.8417570984,3016.15856185969,2192.05053408978,4103.7426397053,1,1,4.02388152305848,1.89136693833536,7.27823916404818,1.00990720580955,0.523459580672384,1.70033972996434,2.35039880202163,1.7249746388265,3.1837193192543
"670",2020-03-14,"Austria",143,504,23251.7461527771,15494.3635078213,33691.7477664722,3470.12143989616,2457.67426287583,4831.90600937374,0,1,5.33464884157648,2.60369198180035,9.42501300222939,1.31076731851801,0.71232504346499,2.14677383818121,2.3398350518228,1.72374906998601,3.17639371884931
"671",2020-03-15,"Austria",151,655,27249.210297287,18244.7039845506,39393.5950671509,3997.4641445099,2750.34047672929,5701.84730067874,0,1,7.02071062832219,3.55677602815821,12.1027845589975,1.68606178674571,0.953084046357861,2.67777155676807,2.33892134079111,1.72304725109413,3.17511649004633
"672",2020-03-16,"Austria",205,860,28748.688489485,19400.7482503122,41323.750751566,1499.47819219805,1156.0442657616,1930.15568441505,0,1,9.16360088478634,4.81668018114198,15.4234327485325,2.14289025646415,1.25990415298377,3.32064818953507,0.762405602727349,0.665115910645014,0.867695774025672
"673",2020-03-17,"Austria",156,1016,30426.5259154881,20705.4914884027,43483.7205891838,1677.83742600306,1304.74323809049,2159.96983761787,2,3,11.8539310245609,6.46831009942641,19.491585040976,2.69033013977457,1.65162991828443,4.06815229244348,0.762278441110569,0.665014538370282,0.867539420717482
"674",2020-03-18,"Austria",316,1332,32196.457178041,22084.3840203434,45762.4891832306,1769.93126255297,1378.89253194064,2278.76859404676,0,3,15.1943776054147,8.58754447907819,24.4050990069366,3.34044658085377,2.11923437965178,4.91351396596061,0.762136133720324,0.664900247332007,0.867363927624361
"675",2020-03-19,"Austria",314,1646,33986.3544646696,23482.2262905781,48073.9339747731,1789.8972866286,1397.84227023476,2311.44479154253,1,4,19.286111192932,11.2873518588652,30.2746737070343,4.09173358751734,2.699807379787,5.86957470009765,0.761985977980157,0.664779753752799,0.86717753388931
"676",2020-03-20,"Austria",550,2196,35752.3196757246,24860.6306676143,50354.874415784,1765.96521105495,1378.40437703621,2280.94044101083,2,6,24.2315911330434,14.6687256346674,37.2112770538948,4.94547994011141,3.38137377580226,6.93660334686051,0.76183407506454,0.664658695694847,0.866987106651539
"677",2020-03-21,"Austria",453,2649,37471.7988944247,26200.9722148761,52582.5240533478,1719.4792187001,1340.34154726173,2227.64963756386,0,6,30.1228614209307,18.8054449260697,45.3127451423132,5.89127028788728,4.13671929140221,8.10146808841845,0.761684137853094,0.66455915903082,0.866822563620394
"678",2020-03-22,"Austria",375,3024,39135.1228838482,27496.8146505817,54739.0780156346,1663.32398942349,1295.84243570569,2156.55396228675,2,8,37.0314876398876,23.77236069838,54.660689752168,6.90862621895689,4.96691577231037,9.34794460985478,0.761538074483081,0.664463789702333,0.866684407940825
"679",2020-03-23,"Austria",607,3631,40739.4420591,28741.6857554376,56823.9747350278,1604.3191752518,1244.87110485582,2084.89671939321,8,16,45.0162691975014,29.6377568723997,65.2813843614274,7.9847815576138,5.86539617401965,10.6206946092594,0.761396704428741,0.664372950365271,0.866548505062592
"680",2020-03-24,"Austria",855,4486,42285.1294386427,29936.867847508,58840.0189194757,1545.68737954272,1195.18209207043,2016.04418444794,9,25,54.1099648650161,36.4459653431356,77.186323438899,9.09369566751472,6.8082084707359,11.9049390774716,0.76126027144896,0.664286761626501,0.866407101179484
"681",2020-03-25,"Austria",796,5282,43773.8885676504,31084.3713535864,60789.7285634826,1488.75912900773,1147.50350607844,1949.70964400687,5,30,64.3131858898906,44.1585798782576,90.3894785424488,10.2032210248745,7.71261453512208,13.2031551035498,0.761128747510093,0.66420512413839,0.866229003524181
"682",2020-03-26,"Austria",606,5888,45207.8563652656,32184.2067125648,62675.1373132795,1433.96779761515,1099.83535897836,1885.40874979689,4,34,75.6078571645484,52.8260895651182,104.882430654477,11.2946712746578,8.66750968686057,14.4929521120286,0.761001992462445,0.664127846126854,0.866054511353964
"683",2020-03-27,"Austria",1141,7029,46589.2242057177,33236.0837224324,64501.8512541001,1381.36784045212,1051.87700986764,1826.71394082061,18,52,87.9425209517545,62.4066782363942,120.537765226306,12.3346637872061,9.58058867127596,15.6553345718283,0.760879829638246,0.664054706257208,0.865883548655536
"684",2020-03-28,"Austria",668,7697,47920.1029917453,34241.9802054419,66270.8084228454,1330.87878602755,1005.89648300944,1768.95716874527,16,68,101.25550433382,72.8640384333818,137.31351705851,13.3129833820658,10.4573601969876,16.7757518322039,0.760762077714066,0.663985481585465,0.865716034364379
"685",2020-03-29,"Austria",594,8291,49202.4907463517,35201.1222513424,67991.4083276946,1282.38775460643,959.142045900528,1720.59990484921,0,68,115.474049983177,84.1100351270076,155.070397635921,14.2185456493571,11.2459966936258,17.7568805774118,0.760648562017676,0.663919958311922,0.86555189159613
"686",2020-03-30,"Austria",522,8813,50438.2766677357,36116.6924687102,69663.2765640614,1235.785921384,915.570217367816,1671.86823636687,18,86,130.498841879363,96.0934742953296,173.71392181336,15.0247918961858,11.983439168322,18.6435241774382,0.760539117219629,0.663822828983648,0.865391049003682
"687",2020-03-31,"Austria",805,9618,51629.2541438133,36987.7783203655,71288.5575211715,1190.97747607758,871.085851655318,1625.28095711004,22,108,146.221080529558,108.743326131872,193.072478814758,15.7222386501945,12.6498518365422,19.3585570013985,0.760433586973927,0.663726876776394,0.865233439763122
"688",2020-04-01,"Austria",564,10182,52777.1330723758,37818.9986347602,72873.404628581,1147.87892856251,831.22031439461,1584.84710740952,20,128,162.540791909224,121.950609025574,213.080172898515,16.3197113796666,13.2072828937018,20.0076940837573,0.760331822818275,0.663636047857834,0.865079000271973
"689",2020-04-02,"Austria",529,10711,53883.5491926203,38611.7050701709,74416.4418183774,1106.41612024458,792.706435410745,1543.03718979634,18,146,179.345275501121,135.643630752032,233.546210567125,16.804483591897,13.6930217264584,20.4660376686098,0.760233683140918,0.663550068227526,0.864927669163628
"690",2020-04-03,"Austria",418,11129,54950.0706768651,39366.741118968,75922.7387637927,1066.52148424475,755.036048797083,1506.29694541534,12,158,196.548479209843,149.743144581671,254.366724442959,17.2032037087216,14.0995138296388,20.8205138758337,0.760139032403013,0.663468679176305,0.864779386692434
"691",2020-04-04,"Austria",396,11525,55978.2028083138,40085.2885445824,77390.1414620574,1028.13213144874,718.547425614434,1467.40269826472,10,168,214.038772926994,164.150073313843,275.460169386941,17.4902937171515,14.4069287321717,21.093444943982,0.76004774059311,0.663391636108083,0.864634094391385
"692",2020-04-05,"Austria",241,11766,56969.3914798373,40766.9884128767,78821.4832654085,991.188671523496,681.699868294329,1431.34180335105,18,186,231.729834970187,178.816405738494,296.658554754646,17.6910620431929,14.6663324246511,21.1983853677046,0.759959682842926,0.663332461266955,0.864491734896186
"693",2020-04-06,"Austria",217,11983,57925.0260142608,41414.401193713,80219.3439530787,955.634534423483,647.412780836295,1397.86068767025,18,204,249.51086223045,193.662318748906,317.877354188163,17.7810272602622,14.8459130104122,21.218799433517,0.759874739142,0.663281483591809,0.864352251859475
"694",2020-04-07,"Austria",314,12297,58846.4416035562,42027.8896137277,81583.6220725834,921.415589295422,613.488420014671,1364.27811950465,16,220,267.312045458058,208.599404777723,339.045348744406,17.8011832276087,14.937086028817,21.1679945562433,0.759792794108923,0.663233228272109,0.864215589909302
